date,time,right_eye_x,right_eye_y,left_eye_x,left_eye_y
2023-11-20,13:15:16,4,-2,-3,-1
2023-11-20,13:15:16,3,-2,-2,-1
2023-11-20,13:15:16,2,-2,-3,-1
2023-11-20,13:15:16,1,-2,-1,-1
2023-11-20,13:15:16,1,-4,-1,-3
2023-11-20,13:15:16,0,-4,-1,-4
2023-11-20,13:15:16,0,-3,-1,-3
2023-11-20,13:15:16,-6,-2,-11,-1
2023-11-20,13:15:16,-10,-3,-12,4
2023-11-20,13:15:16,-10,-3,-13,0
2023-11-20,13:15:17,-12,-2,-14,0
2023-11-20,13:15:17,-7,0,-15,-2
2023-11-20,13:15:17,-8,-1,-15,-1
2023-11-20,13:15:17,-7,-2,-19,0
2023-11-20,13:15:17,-5,0,-18,0
2023-11-20,13:15:17,-7,0,-11,-1
2023-11-20,13:15:17,-4,2,-11,5
2023-11-20,13:15:17,-4,-2,-11,-2
2023-11-20,13:15:17,-5,-2,-11,-1
2023-11-20,13:15:17,-5,-3,-13,-3
2023-11-20,13:15:17,-9,-3,-14,-2
2023-11-20,13:15:17,-6,-1,-13,-2
2023-11-20,13:15:17,-7,-3,-14,-2
2023-11-20,13:15:18,-7,-3,-15,-2
2023-11-20,13:15:18,-6,-4,-9,-3
2023-11-20,13:15:18,-5,-3,-13,-2
2023-11-20,13:15:18,-6,-2,-11,-3
2023-11-20,13:15:18,-6,-3,-15,2
2023-11-20,13:15:18,-6,-5,-17,4
2023-11-20,13:15:18,-3,-5,-16,4
2023-11-20,13:15:18,-5,-5,-21,6
2023-11-20,13:15:18,-8,-4,-13,1
2023-11-20,13:15:18,-7,-3,-17,-2
2023-11-20,13:15:18,-4,-1,-16,-3
2023-11-20,13:15:19,3,-1,-3,-1
2023-11-20,13:15:19,0,-2,-3,-1
2023-11-20,13:15:19,5,-1,-1,-1
2023-11-20,13:15:19,5,-1,-2,0
2023-11-20,13:15:19,3,-1,-3,0
2023-11-20,13:15:19,3,-1,-1,0
2023-11-20,13:15:19,3,-1,-1,-1
2023-11-20,13:15:19,3,-2,-2,-1
2023-11-20,13:15:19,2,-1,-1,0
2023-11-20,13:15:19,3,-1,-2,0
2023-11-20,13:15:19,3,-1,-2,0
2023-11-20,13:15:20,2,-1,-2,0
2023-11-20,13:15:20,1,-2,-3,-1
2023-11-20,13:15:20,1,-2,-4,-1
2023-11-20,13:15:20,0,-2,-3,-1
2023-11-20,13:15:20,1,-2,-3,-2
2023-11-20,13:15:20,1,-2,-2,-2
2023-11-20,13:15:20,0,-2,-2,-1
2023-11-20,13:15:20,0,-2,-3,-2
2023-11-20,13:15:20,2,-2,-2,-2
2023-11-20,13:15:20,1,-2,-1,-2
2023-11-20,13:15:20,2,-2,-2,-2
2023-11-20,13:15:20,3,-1,-2,0
2023-11-20,13:15:20,3,-2,-3,0
2023-11-20,13:15:20,1,-2,-2,0
2023-11-20,13:15:21,4,-2,-1,0
2023-11-20,13:15:21,3,-2,-1,-1
2023-11-20,13:15:21,2,-2,0,0
2023-11-20,13:15:21,3,-1,-2,-1
2023-11-20,13:15:21,4,-1,-2,-1
2023-11-20,13:15:21,2,-2,-3,-1
2023-11-20,13:15:21,3,-2,-1,0
2023-11-20,13:15:21,2,-1,-2,0
2023-11-20,13:15:21,4,-1,-1,-1
2023-11-20,13:15:21,3,-2,-2,0
2023-11-20,13:15:21,3,-2,-2,-1
2023-11-20,13:15:21,4,-1,-2,0
2023-11-20,13:15:21,2,-1,-2,0
2023-11-20,13:15:22,3,-1,-2,-1
2023-11-20,13:15:22,2,-1,-3,0
2023-11-20,13:15:22,2,-2,-2,-1
2023-11-20,13:15:22,3,-1,-2,-1
2023-11-20,13:15:22,2,-1,-1,-1
2023-11-20,13:15:22,3,-1,-2,-1
2023-11-20,13:15:22,2,-1,-3,0
2023-11-20,13:15:22,2,-1,-2,0
2023-11-20,13:15:22,1,0,-3,0
2023-11-20,13:15:22,2,0,-2,0
2023-11-20,13:15:22,2,0,-3,0
2023-11-20,13:15:22,1,-1,-2,0
2023-11-20,13:15:22,2,-1,-2,-1
2023-11-20,13:15:23,2,-2,-3,-1
2023-11-20,13:15:23,4,-1,-1,-1
2023-11-20,13:15:23,3,-1,-1,0
2023-11-20,13:15:23,5,-1,-1,0
2023-11-20,13:15:23,3,-1,-2,-1
2023-11-20,13:15:23,4,-1,0,-1
2023-11-20,13:15:23,5,-1,0,0
2023-11-20,13:15:23,4,-1,-1,0
2023-11-20,13:15:23,3,-1,-3,0
2023-11-20,13:15:23,1,-1,-2,0
2023-11-20,13:15:23,2,-1,-2,0
2023-11-20,13:15:23,3,-1,-2,0
2023-11-20,13:15:23,2,-1,-2,0
2023-11-20,13:15:24,2,-1,-2,0
2023-11-20,13:15:24,3,-1,-2,-1
2023-11-20,13:15:24,2,-1,-3,0
2023-11-20,13:15:24,3,-1,-2,0
2023-11-20,13:15:24,3,-1,-1,0
2023-11-20,13:15:24,2,0,-2,-1
2023-11-20,13:15:24,2,-2,-2,-1
2023-11-20,13:15:24,3,-1,-2,0
2023-11-20,13:15:24,2,-1,-2,0
2023-11-20,13:15:24,2,-2,-2,-1
2023-11-20,13:15:24,4,0,-1,0
2023-11-20,13:15:24,1,-1,-3,0
2023-11-20,13:15:24,3,-1,1,0
2023-11-20,13:15:25,5,-1,0,0
2023-11-20,13:15:25,3,-2,-1,0
2023-11-20,13:15:25,2,0,-1,0
2023-11-20,13:15:25,3,-1,-2,0
2023-11-20,13:15:25,3,-1,-1,0
2023-11-20,13:15:25,4,-1,-1,0
2023-11-20,13:15:25,3,-1,-1,1
2023-11-20,13:15:25,3,0,-2,0
2023-11-20,13:15:25,4,0,-1,0
2023-11-20,13:15:25,2,-1,-1,0
2023-11-20,13:15:25,4,-1,-2,0
2023-11-20,13:15:25,4,-1,-1,0
2023-11-20,13:15:25,3,0,-1,1
2023-11-20,13:15:25,4,0,0,0
2023-11-20,13:15:26,3,0,-1,-1
2023-11-20,13:15:26,2,0,-1,-1
2023-11-20,13:15:26,2,-1,-2,-1
2023-11-20,13:15:26,2,0,-2,-1
2023-11-20,13:15:26,2,0,-3,-1
2023-11-20,13:15:26,2,0,-1,-1
2023-11-20,13:15:26,2,0,-3,0
2023-11-20,13:15:26,4,0,-1,0
2023-11-20,13:15:26,3,-1,-2,0
2023-11-20,13:15:26,4,-1,-1,1
2023-11-20,13:15:26,3,0,-2,1
2023-11-20,13:15:26,3,-1,-2,0
2023-11-20,13:15:26,3,-2,-2,0
2023-11-20,13:15:27,3,0,-2,0
2023-11-20,13:15:27,2,-1,-1,0
2023-11-20,13:15:27,2,0,-2,0
2023-11-20,13:15:27,1,-1,-1,-1
2023-11-20,13:15:27,2,0,-1,0
2023-11-20,13:15:27,2,0,-1,0
2023-11-20,13:15:27,2,-1,-1,-1
2023-11-20,13:15:27,1,-2,-3,-1
2023-11-20,13:15:27,1,-2,-2,-1
2023-11-20,13:15:27,1,-1,-3,-1
2023-11-20,13:15:27,1,-2,-2,-1
2023-11-20,13:15:27,1,-2,-3,0
2023-11-20,13:15:27,1,-2,-2,-1
2023-11-20,13:15:28,3,-2,-2,-1
2023-11-20,13:15:28,4,-2,-2,-1
2023-11-20,13:15:28,3,-1,-3,0
2023-11-20,13:15:28,2,-1,-4,0
2023-11-20,13:15:28,1,-1,-4,-1
2023-11-20,13:15:28,2,-1,-4,0
2023-11-20,13:15:28,1,-1,-3,-1
2023-11-20,13:15:28,1,-2,-4,0
2023-11-20,13:15:28,2,-1,-2,0
2023-11-20,13:15:28,2,-1,-2,-1
2023-11-20,13:15:28,4,-1,-2,-1
2023-11-20,13:15:28,1,-1,-3,-1
2023-11-20,13:15:28,3,-2,-4,-1
2023-11-20,13:15:29,5,-1,-1,-2
2023-11-20,13:15:29,2,-1,-2,-1
2023-11-20,13:15:29,2,-2,-3,-1
2023-11-20,13:15:29,3,-1,-2,-1
2023-11-20,13:15:29,1,-1,-3,0
2023-11-20,13:15:29,2,-1,-3,-1
2023-11-20,13:15:29,2,-1,-2,-1
2023-11-20,13:15:29,3,-1,-2,-1
2023-11-20,13:15:29,2,0,-2,0
2023-11-20,13:15:29,2,-1,-2,-1
2023-11-20,13:15:29,2,-1,-2,0
2023-11-20,13:15:29,2,-1,-2,0
2023-11-20,13:15:29,1,-1,-2,0
2023-11-20,13:15:30,3,-1,-3,-1
2023-11-20,13:15:30,3,-2,-2,-1
2023-11-20,13:15:30,4,-1,-2,0
2023-11-20,13:15:30,3,-1,-1,0
2023-11-20,13:15:30,4,-2,-2,0
2023-11-20,13:15:30,2,-2,-3,-1
2023-11-20,13:15:30,3,-1,-3,0
2023-11-20,13:15:30,3,-2,-1,-1
2023-11-20,13:15:30,3,-2,-2,0
2023-11-20,13:15:30,3,-1,-3,-1
2023-11-20,13:15:30,4,-2,-3,0
2023-11-20,13:15:31,2,-1,-3,0
2023-11-20,13:15:31,2,-2,-2,-1
2023-11-20,13:15:31,3,-2,-4,-1
2023-11-20,13:15:31,2,-2,-3,0
2023-11-20,13:15:31,5,-1,-3,0
2023-11-20,13:15:31,2,-2,-2,-1
2023-11-20,13:15:31,3,-1,-3,-1
2023-11-20,13:15:31,2,-1,-2,-1
2023-11-20,13:15:31,3,-2,-2,-1
2023-11-20,13:15:31,3,-2,-2,-1
2023-11-20,13:15:31,4,-1,-2,-1
2023-11-20,13:15:31,3,-2,-2,0
2023-11-20,13:15:31,1,-2,-2,0
2023-11-20,13:15:32,3,-2,-2,0
2023-11-20,13:15:32,2,-2,-3,0
2023-11-20,13:15:32,2,-1,-2,0
2023-11-20,13:15:32,2,-1,-1,0
2023-11-20,13:15:32,2,-2,-2,-1
2023-11-20,13:15:32,4,-2,-2,0
2023-11-20,13:15:32,2,-1,-2,-1
2023-11-20,13:15:32,1,0,-2,0
2023-11-20,13:15:32,3,-1,-1,-1
2023-11-20,13:15:32,2,0,-2,-1
2023-11-20,13:15:32,2,-1,-3,0
2023-11-20,13:15:32,1,-1,-2,-1
2023-11-20,13:15:32,2,0,-2,0
2023-11-20,13:15:33,2,-1,-2,0
2023-11-20,13:15:33,2,-1,-1,0
2023-11-20,13:15:33,2,0,-2,-1
2023-11-20,13:15:33,2,-1,-2,0
2023-11-20,13:15:33,3,0,-2,0
2023-11-20,13:15:33,2,-1,-3,0
2023-11-20,13:15:33,3,-1,-1,0
2023-11-20,13:15:33,2,-1,-2,-1
2023-11-20,13:15:33,2,-1,-3,0
2023-11-20,13:15:33,2,-1,-2,0
2023-11-20,13:15:34,2,-1,-2,0
2023-11-20,13:15:34,2,-1,-2,0
2023-11-20,13:15:34,1,-1,-2,0
2023-11-20,13:15:34,2,-1,-2,0
2023-11-20,13:15:34,3,-1,-2,0
2023-11-20,13:15:34,3,-1,-1,0
2023-11-20,13:15:34,3,-1,-1,0
2023-11-20,13:15:34,3,-1,-1,0
2023-11-20,13:15:34,3,-1,-1,0
2023-11-20,13:15:34,4,-1,0,0
2023-11-20,13:15:34,4,-1,-1,-1
2023-11-20,13:15:34,4,-1,-1,-1
2023-11-20,13:15:34,3,-2,0,-1
2023-11-20,13:15:35,4,-1,-1,-1
2023-11-20,13:15:35,3,-2,-2,-1
2023-11-20,13:15:35,3,-2,-2,-1
2023-11-20,13:15:35,3,-1,-1,0
2023-11-20,13:15:35,4,-1,-1,0
2023-11-20,13:15:35,3,-1,-2,-1
2023-11-20,13:15:35,5,-1,-1,0
2023-11-20,13:15:35,3,-2,-2,-1
2023-11-20,13:15:35,4,-1,-2,0
2023-11-20,13:15:35,5,-1,-2,0
2023-11-20,13:15:35,3,-1,-1,0
2023-11-20,13:15:35,4,-2,-2,-1
2023-11-20,13:15:35,2,-2,-2,0
2023-11-20,13:15:36,4,-1,-4,0
2023-11-20,13:15:36,3,-2,-1,-1
2023-11-20,13:15:36,3,-1,-3,0
2023-11-20,13:15:36,3,-1,-3,0
2023-11-20,13:15:36,4,-1,-2,0
2023-11-20,13:15:36,4,-1,-2,-1
2023-11-20,13:15:36,3,-2,-2,-1
2023-11-20,13:15:36,3,-1,-2,-1
2023-11-20,13:15:36,2,-1,-2,0
2023-11-20,13:15:36,3,-2,-3,-1
2023-11-20,13:15:36,3,-1,-1,-1
2023-11-20,13:15:36,5,-1,-2,-1
2023-11-20,13:15:36,4,-1,-2,-1
2023-11-20,13:15:37,2,-2,-2,0
2023-11-20,13:15:37,2,-2,-3,0
2023-11-20,13:15:37,4,-1,-1,-1
2023-11-20,13:15:37,5,-1,-2,0
2023-11-20,13:15:37,4,-1,-3,0
2023-11-20,13:15:37,4,-1,-1,-1
2023-11-20,13:15:37,3,-2,-2,0
2023-11-20,13:15:37,3,-1,-3,-1
2023-11-20,13:15:37,3,-2,-2,0
2023-11-20,13:15:37,3,-2,-2,-1
2023-11-20,13:15:37,4,-2,-1,0
2023-11-20,13:15:37,4,-1,-1,-1
2023-11-20,13:15:37,4,-2,0,-1
2023-11-20,13:15:38,5,-1,-2,-1
2023-11-20,13:15:38,4,-1,-1,-1
2023-11-20,13:15:38,3,-1,-2,-1
2023-11-20,13:15:38,3,-1,-2,0
2023-11-20,13:15:38,3,-1,-2,0
2023-11-20,13:15:38,5,-1,-1,0
2023-11-20,13:15:38,3,-2,-3,-1
2023-11-20,13:15:38,0,-2,-5,0
2023-11-20,13:15:38,1,-1,-4,-1
2023-11-20,13:15:38,1,-2,-5,0
2023-11-20,13:15:38,3,-1,-4,-1
2023-11-20,13:15:38,1,-1,-6,0
2023-11-20,13:15:39,1,-1,-6,-1
2023-11-20,13:15:39,-2,-1,-6,-1
2023-11-20,13:15:39,0,-1,-5,0
2023-11-20,13:15:39,4,-1,-3,-1
2023-11-20,13:15:39,4,-1,-4,0
2023-11-20,13:15:39,4,-1,-3,0
2023-11-20,13:15:39,3,-1,-2,0
2023-11-20,13:15:39,2,-1,-3,-1
2023-11-20,13:15:39,4,-1,-6,0
2023-11-20,13:15:41,1,0,-4,0
2023-11-20,13:15:41,2,-1,-5,-1
2023-11-20,13:15:41,1,-1,-4,-1
2023-11-20,13:15:41,0,-1,-5,0
2023-11-20,13:15:41,2,-1,-4,0
2023-11-20,13:15:41,2,-1,-4,0
2023-11-20,13:15:42,2,-1,-2,-1
2023-11-20,13:15:42,1,-1,-3,0
2023-11-20,13:15:42,2,-1,-4,0
2023-11-20,13:15:42,2,-1,-4,0
2023-11-20,13:15:42,1,-1,-3,-1
2023-11-20,13:15:42,3,-1,-3,0
2023-11-20,13:15:42,3,-1,-3,0
2023-11-20,13:15:42,4,-1,-2,-1
2023-11-20,13:15:42,4,-1,-1,-1
2023-11-20,13:15:42,4,-1,-3,-1
2023-11-20,13:15:42,4,-1,-1,0
2023-11-20,13:15:42,4,-1,-1,-1
2023-11-20,13:15:42,5,-1,-2,0
2023-11-20,13:15:43,5,-1,-2,0
2023-11-20,13:15:43,5,-1,-1,0
2023-11-20,13:15:43,5,-1,-1,-1
2023-11-20,13:15:43,4,-1,-1,0
2023-11-20,13:15:43,4,-1,-1,0
2023-11-20,13:15:43,0,-1,-4,0
2023-11-20,13:15:43,1,-1,-4,0
2023-11-20,13:15:43,1,-1,-2,-1
2023-11-20,13:15:43,2,-1,-3,-1
2023-11-20,13:15:43,1,-1,-2,0
2023-11-20,13:15:43,2,0,-2,0
2023-11-20,13:15:43,3,-1,0,0
2023-11-20,13:15:43,3,-1,-1,0
2023-11-20,13:15:44,3,-1,-2,-1
2023-11-20,13:15:44,3,-1,0,-1
2023-11-20,13:15:44,4,0,-2,0
2023-11-20,13:15:44,3,-1,-2,-1
2023-11-20,13:15:44,4,-1,-2,0
2023-11-20,13:15:44,2,-1,-2,0
2023-11-20,13:15:44,1,-1,-5,0
2023-11-20,13:15:44,0,-1,-3,0
2023-11-20,13:15:44,0,-1,-4,0
2023-11-20,13:15:44,1,-1,-5,0
2023-11-20,13:15:44,1,-1,-3,0
2023-11-20,13:15:44,1,-1,-4,-1
2023-11-20,13:15:44,1,-1,-3,0
2023-11-20,13:15:45,1,-2,-4,0
2023-11-20,13:15:45,0,-1,-3,0
2023-11-20,13:15:45,1,-1,-3,-1
2023-11-20,13:15:45,1,-1,-4,0
2023-11-20,13:15:45,2,-1,-4,-1
2023-11-20,13:15:45,1,-1,-4,0
2023-11-20,13:15:45,1,-1,-4,0
2023-11-20,13:15:45,2,-1,-4,0
2023-11-20,13:15:45,1,-1,-3,0
2023-11-20,13:15:45,0,-1,-3,-1
2023-11-20,13:15:45,0,-1,-5,-1
2023-11-20,13:15:45,0,-1,-3,0
2023-11-20,13:15:46,0,-2,-4,0
2023-11-20,13:15:46,1,-1,-4,0
2023-11-20,13:15:46,1,-1,-4,0
2023-11-20,13:15:46,1,-1,-4,0
2023-11-20,13:15:46,0,-1,-3,0
2023-11-20,13:15:46,0,0,-4,-1
2023-11-20,13:15:46,1,-1,-3,0
2023-11-20,13:15:46,1,-1,-3,0
2023-11-20,13:15:46,0,-1,-3,0
2023-11-20,13:15:46,4,0,-2,0
2023-11-20,13:15:46,3,-1,-3,0
2023-11-20,13:15:47,6,0,0,1
2023-11-20,13:15:47,2,-1,-4,0
2023-11-20,13:15:47,-3,-2,-7,-1
2023-11-20,13:15:47,-4,-2,-5,0
2023-11-20,13:15:47,-1,-1,-6,-1
2023-11-20,13:15:47,-2,-1,-6,-1
2023-11-20,13:15:47,-3,-1,-6,0
2023-11-20,13:15:47,-8,-2,-10,-1
2023-11-20,13:15:47,-7,-2,-10,-1
2023-11-20,13:15:47,-7,-1,-9,-1
2023-11-20,13:15:47,-6,-1,-10,-1
2023-11-20,13:15:47,-7,-2,-10,-1
2023-11-20,13:15:47,-7,-2,-9,-1
2023-11-20,13:15:48,-6,-2,-8,-1
2023-11-20,13:15:48,-6,-2,-10,-1
2023-11-20,13:15:48,-7,-2,-10,-1
2023-11-20,13:15:48,5,-1,0,-1
2023-11-20,13:15:48,5,-1,-2,0
2023-11-20,13:15:48,7,-1,1,-1
2023-11-20,13:15:48,6,-1,0,-1
2023-11-20,13:15:48,4,-1,0,-1
2023-11-20,13:15:48,4,-1,0,-1
2023-11-20,13:15:48,4,-1,-1,-1
2023-11-20,13:15:48,3,-1,-1,-2
2023-11-20,13:15:49,4,-1,-2,0
2023-11-20,13:15:49,4,-1,-1,-2
2023-11-20,13:15:49,4,-1,-1,-1
2023-11-20,13:15:49,3,-1,-2,0
2023-11-20,13:15:49,3,-2,-1,-1
2023-11-20,13:15:49,3,-2,0,0
2023-11-20,13:15:49,4,-1,-1,0
2023-11-20,13:15:49,4,-1,-1,-1
2023-11-20,13:15:49,4,-1,-1,-1
2023-11-20,13:15:49,4,-2,0,-1
2023-11-20,13:15:49,4,-2,0,-1
2023-11-20,13:15:49,4,-2,1,-1
2023-11-20,13:15:49,3,-2,1,-1
2023-11-20,13:15:50,4,-1,-1,-1
2023-11-20,13:15:50,4,-1,0,-1
2023-11-20,13:15:50,3,-2,-1,-1
2023-11-20,13:15:50,4,-2,-1,-1
2023-11-20,13:15:50,3,-2,0,-1
2023-11-20,13:15:50,4,-2,0,-1
2023-11-20,13:15:50,3,-1,-1,-1
2023-11-20,13:15:50,3,-1,-1,-1
2023-11-20,13:15:50,3,-1,0,-1
2023-11-20,13:15:50,4,-1,-1,-1
2023-11-20,13:15:50,4,-2,0,-1
2023-11-20,13:15:50,-6,-2,-12,-1
2023-11-20,13:15:50,-8,-1,-14,-1
2023-11-20,13:15:51,-7,4,-13,5
2023-11-20,13:15:51,-9,3,-12,4
2023-11-20,13:15:51,-4,-2,-11,1
2023-11-20,13:15:51,-3,-1,-11,-1
2023-11-20,13:15:51,-4,-1,-13,-1
2023-11-20,13:15:51,-8,0,-14,4
2023-11-20,13:15:51,-7,-1,-12,5
2023-11-20,13:15:51,-6,-1,-13,5
2023-11-20,13:15:51,2,-9,-5,-9
2023-11-20,13:15:51,3,-6,-12,-7
2023-11-20,13:15:51,4,-1,-2,-1
2023-11-20,13:15:52,4,-2,-2,-1
2023-11-20,13:15:52,1,-1,-2,-1
2023-11-20,13:15:52,1,-1,-2,-1
2023-11-20,13:15:52,2,-1,-4,-1
2023-11-20,13:15:52,1,-1,-5,-1
2023-11-20,13:15:52,0,-1,-4,-1
2023-11-20,13:15:52,0,-2,-3,-1
2023-11-20,13:15:52,0,-2,-3,-1
2023-11-20,13:15:52,0,-1,-4,-1
2023-11-20,13:15:52,1,0,-2,0
2023-11-20,13:15:52,1,-1,-2,-1
2023-11-20,13:15:52,1,-1,-4,0
2023-11-20,13:15:52,2,-1,-4,0
2023-11-20,13:15:52,3,-1,-4,0
2023-11-20,13:15:53,2,-1,-2,0
2023-11-20,13:15:53,3,0,-4,0
2023-11-20,13:15:53,3,0,-3,-1
2023-11-20,13:15:53,3,-1,-2,0
2023-11-20,13:15:53,4,0,-1,-1
2023-11-20,13:15:53,3,0,-3,0
2023-11-20,13:15:53,3,0,-1,0
2023-11-20,13:15:53,1,0,-4,0
2023-11-20,13:15:53,3,0,-3,0
2023-11-20,13:15:53,3,-2,-2,0
2023-11-20,13:15:53,3,-1,-3,-1
2023-11-20,13:15:53,2,-1,-4,1
2023-11-20,13:15:54,2,0,-4,0
2023-11-20,13:15:54,2,-1,-4,-1
2023-11-20,13:15:54,1,-1,-4,-1
2023-11-20,13:15:54,2,-1,-4,-1
2023-11-20,13:15:54,1,0,-3,-1
2023-11-20,13:15:54,2,0,-1,0
2023-11-20,13:15:54,3,0,-2,0
2023-11-20,13:15:54,4,0,-2,0
2023-11-20,13:15:54,3,0,-1,0
2023-11-20,13:15:54,5,-1,-1,0
2023-11-20,13:15:54,5,2,0,2
2023-11-20,13:15:54,5,1,1,2
2023-11-20,13:15:54,7,1,1,1
2023-11-20,13:15:55,6,1,0,2
2023-11-20,13:15:55,5,0,1,1
2023-11-20,13:15:55,1,0,-3,-1
2023-11-20,13:15:55,1,0,-3,-1
2023-11-20,13:15:55,1,0,-2,0
2023-11-20,13:15:55,1,-1,-3,0
2023-11-20,13:15:55,1,-1,-6,-1
2023-11-20,13:15:55,1,-2,-5,-1
2023-11-20,13:15:55,0,-1,-4,0
2023-11-20,13:15:55,1,-2,-4,-1
2023-11-20,13:15:55,0,-1,-4,-1
2023-11-20,13:15:55,1,-1,-5,-1
2023-11-20,13:15:56,2,-1,-5,-1
2023-11-20,13:15:56,2,-2,-4,0
2023-11-20,13:15:56,3,-1,-3,-1
2023-11-20,13:15:56,2,-2,-2,-1
2023-11-20,13:15:56,1,0,-3,-1
2023-11-20,13:15:56,1,-1,-2,0
2023-11-20,13:15:56,1,-1,-4,-1
2023-11-20,13:15:56,1,0,-2,0
2023-11-20,13:15:56,0,-1,-4,-1
2023-11-20,13:15:56,0,-1,-3,0
2023-11-20,13:15:56,2,0,-2,0
2023-11-20,13:15:56,2,-1,-2,-1
2023-11-20,13:15:56,2,0,-3,-1
2023-11-20,13:15:57,1,0,-2,0
2023-11-20,13:15:57,1,0,-3,0
2023-11-20,13:15:57,2,0,-3,0
2023-11-20,13:15:57,4,-1,-2,0
2023-11-20,13:15:57,2,0,-2,-1
2023-11-20,13:15:57,-2,-1,-5,-1
2023-11-20,13:15:57,-2,-1,-4,0
2023-11-20,13:15:57,-3,-1,-5,0
2023-11-20,13:15:57,-1,-1,-5,-1
2023-11-20,13:15:57,-1,-1,-5,0
2023-11-20,13:15:57,3,0,-3,0
2023-11-20,13:15:57,3,0,-1,0
2023-11-20,13:15:57,2,-1,-1,0
2023-11-20,13:15:58,4,-1,-1,0
2023-11-20,13:15:58,2,0,-3,0
2023-11-20,13:15:58,3,0,-3,0
2023-11-20,13:15:58,1,0,-4,0
2023-11-20,13:15:58,2,0,-2,0
2023-11-20,13:15:58,3,-1,-2,-1
2023-11-20,13:15:58,3,-1,-1,-1
2023-11-20,13:15:58,3,-1,-2,0
2023-11-20,13:15:58,2,-1,-3,0
2023-11-20,13:15:58,3,0,-3,0
2023-11-20,13:15:58,3,0,-1,0
2023-11-20,13:15:58,4,-1,-2,-1
2023-11-20,13:15:58,3,-1,-2,0
2023-11-20,13:15:59,2,0,-2,0
2023-11-20,13:15:59,3,0,-1,-1
2023-11-20,13:15:59,4,-1,-2,0
2023-11-20,13:15:59,4,0,-2,0
2023-11-20,13:15:59,4,0,0,-1
2023-11-20,13:15:59,6,-1,-1,-1
2023-11-20,13:15:59,4,0,-1,0
2023-11-20,13:15:59,5,-1,-1,-1
2023-11-20,13:15:59,5,-1,0,0
2023-11-20,13:15:59,4,-1,-1,-1
2023-11-20,13:15:59,5,0,0,-1
2023-11-20,13:15:59,3,-1,-2,0
2023-11-20,13:15:59,5,-1,0,0
2023-11-20,13:16:0,4,-1,-1,0
2023-11-20,13:16:0,4,-1,-2,0
2023-11-20,13:16:0,2,-1,-2,0
2023-11-20,13:16:0,2,-1,-5,0
2023-11-20,13:16:0,3,-1,-3,-1
2023-11-20,13:16:0,1,-1,-3,-1
2023-11-20,13:16:0,2,-2,-3,0
2023-11-20,13:16:0,3,-1,-3,-1
2023-11-20,13:16:0,2,-1,-4,0
2023-11-20,13:16:0,2,-1,-4,-1
2023-11-20,13:16:0,1,-1,-3,-1
2023-11-20,13:16:0,4,-1,-4,0
2023-11-20,13:16:0,3,-1,-3,0
2023-11-20,13:16:1,1,-1,-3,0
2023-11-20,13:16:1,4,-1,-4,0
2023-11-20,13:16:1,3,-1,-4,0
2023-11-20,13:16:1,4,0,-4,0
2023-11-20,13:16:1,4,-1,-3,1
2023-11-20,13:16:1,2,-1,-4,0
2023-11-20,13:16:1,1,0,-5,1
2023-11-20,13:16:1,4,-1,-4,1
2023-11-20,13:16:1,3,-1,-4,1
2023-11-20,13:16:1,4,-1,-5,1
2023-11-20,13:16:1,4,-1,-5,1
2023-11-20,13:16:1,4,0,-4,1
2023-11-20,13:16:1,3,-1,-4,0
2023-11-20,13:16:2,3,-1,-6,0
2023-11-20,13:16:2,3,-1,-4,-1
2023-11-20,13:16:2,2,-1,-5,-1
2023-11-20,13:16:2,2,-1,-5,-1
2023-11-20,13:16:2,2,-2,-7,0
2023-11-20,13:16:2,2,-1,-7,-1
2023-11-20,13:16:2,2,-2,-6,-2
2023-11-20,13:16:2,3,-1,-3,-1
2023-11-20,13:16:2,4,-1,-2,0
2023-11-20,13:16:2,3,-1,-4,-1
2023-11-20,13:16:3,3,-1,-1,0
2023-11-20,13:16:3,3,-1,-2,0
2023-11-20,13:16:3,3,-1,-1,-1
2023-11-20,13:16:3,2,-1,-2,0
2023-11-20,13:16:3,-1,-1,-7,-1
2023-11-20,13:16:3,-2,-1,-7,-1
2023-11-20,13:16:3,-3,-1,-7,-1
2023-11-20,13:16:3,-2,-1,-7,-1
2023-11-20,13:16:4,-3,-1,-7,-1
2023-11-20,13:16:4,-4,-1,-7,-1
2023-11-20,13:16:4,-5,-2,-8,-1
2023-11-20,13:16:4,-4,-2,-9,-1
2023-11-20,13:16:4,-4,-2,-8,0
2023-11-20,13:16:4,-4,-1,-7,-1
2023-11-20,13:16:4,-5,-1,-9,-1
2023-11-20,13:16:4,-5,-2,-7,-1
2023-11-20,13:16:4,-2,-1,-7,-1
2023-11-20,13:16:4,-4,-1,-7,-1
2023-11-20,13:16:4,-4,-1,-7,-1
2023-11-20,13:16:4,-4,0,-9,-1
2023-11-20,13:16:4,4,-1,-3,0
2023-11-20,13:16:5,4,-1,-3,-1
2023-11-20,13:16:5,2,-1,-1,0
2023-11-20,13:16:5,3,-2,-3,-1
2023-11-20,13:16:5,3,-2,-3,-1
2023-11-20,13:16:5,3,-2,-2,0
2023-11-20,13:16:5,3,-2,-2,-1
2023-11-20,13:16:5,3,-1,-2,-1
2023-11-20,13:16:5,3,-1,-3,0
2023-11-20,13:16:5,4,-1,-4,0
2023-11-20,13:16:5,2,-1,-3,0
2023-11-20,13:16:5,2,-1,-4,1
