date,time,right_eye_x,right_eye_y,left_eye_x,left_eye_y
2023-05-08,20:18:09,-1,-1,0,-1
2023-05-08,20:18:09,-1,-1,0,-1
2023-05-08,20:18:09,-1,-2,0,-1
2023-05-08,20:18:12,-1,-2,1,-2
2023-05-08,20:18:12,-1,-1,0,-1
2023-05-08,20:18:12,0,-2,1,-2
2023-05-08,20:18:12,-1,-2,1,-2
2023-05-08,20:18:16,-2,-1,-1,-1
2023-05-08,20:18:16,-1,-1,-1,-1
2023-05-08,20:18:16,-1,-1,-2,-1
2023-05-08,20:18:16,-1,-1,-2,-1
2023-05-08,20:18:16,-1,-1,-2,-1
2023-05-08,20:18:16,-1,-1,-1,-1
2023-05-08,20:18:17,-1,-1,-1,-1
2023-05-08,20:18:17,-2,-2,-1,-1
2023-05-08,20:18:19,-3,-1,-1,-1
2023-05-08,20:18:19,-2,-1,-1,-1
2023-05-08,20:18:20,-3,-2,0,-2
2023-05-08,20:18:20,-3,-2,-1,-2
2023-05-08,20:18:20,0,-1,0,-1
2023-05-08,20:18:21,-1,-1,-1,-1
2023-05-08,20:18:21,-1,-1,-2,-1
2023-05-08,20:18:21,-3,-1,-2,-1
2023-05-08,20:18:21,-3,-1,-2,-1
2023-05-08,20:18:22,-3,-1,-2,-1
2023-05-08,20:18:23,-1,-1,0,-1
2023-05-08,20:18:23,-1,-1,-1,-1
2023-05-08,20:18:23,-1,-1,-1,-1
2023-05-08,20:18:23,-1,-1,-1,-1
2023-05-08,20:18:23,-1,-1,-1,-1
2023-05-08,20:18:23,-1,-1,-2,-2
2023-05-08,20:18:23,-1,-1,-2,-1
2023-05-08,20:18:23,-2,-1,-2,-1
2023-05-08,20:18:23,-2,-1,-1,-1
2023-05-08,20:18:24,-2,-1,-2,-1
2023-05-08,20:18:24,-3,-1,-2,-2
2023-05-08,20:18:24,-3,-1,-3,-1
2023-05-08,20:18:24,-3,-1,-2,-1
2023-05-08,20:18:24,-2,-1,-1,-2
2023-05-08,20:18:24,-2,-1,-1,-1
2023-05-08,20:18:24,-2,-1,-1,-1
2023-05-08,20:18:25,-1,-1,-2,-1
2023-05-08,20:18:25,-2,-1,-1,-1
2023-05-08,20:18:25,-2,-1,-1,-1
